symbol,cik,fiscal_year,market_cap,marketcap_source_url,shares_outstanding,shares_source_url,employees,employees_source_url,notes
MDT,1613103,2025,107939000000,https://stockanalysis.com/stocks/mdt/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 107,939 million USD for FY2025 (period ending Apr '25); stored as 107,939,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 107,939 million USD for FY2025, period ending Apr '25; stored at source precision."
MDT,1613103,2026,106973000000,https://stockanalysis.com/stocks/mdt/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 106,973 million USD for FY2026 (period ending Apr '26); stored as 106,973,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 106,973 million USD for FY2026, period ending Apr '26; stored at source precision."
META,1326801,2023,,,,,67317,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000038/meta-12312023x10karsfinal.htm,
META,1326801,2024,,,,,74067,https://www.sec.gov/Archives/edgar/data/1326801/000132680125000017/meta-20241231.htm,
META,1326801,2025,,,,,78865,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,
MKTX,1278021,2025,6737000000,https://stockanalysis.com/stocks/mktx/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 6,737 million USD for FY2025 (period ending Dec '25); stored as 6,737,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 6,737 million USD for FY2025, period ending Dec '25; stored at source precision."
MOH,1179929,2025,8920000000,https://stockanalysis.com/stocks/moh/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 8,920 million USD for FY2025 (period ending Dec '25); stored as 8,920,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 8,920 million USD for FY2025, period ending Dec '25; stored at source precision."
MOS,1285785,2025,7646000000,https://stockanalysis.com/stocks/mos/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 7,646 million USD for FY2025 (period ending Dec '25); stored as 7,646,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 7,646 million USD for FY2025, period ending Dec '25; stored at source precision."
MPWR,1280452,2025,43421000000,https://stockanalysis.com/stocks/mpwr/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 43,421 million USD for FY2025 (period ending Dec '25); stored as 43,421,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 43,421 million USD for FY2025, period ending Dec '25; stored at source precision."
MRO,101778,2000,11070000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2001,9280000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2002,6590000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2003,10270000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2006,32160000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2007,43210000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2008,19300000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2009,22100000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2010,26290000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2011,20590000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2012,21670000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2013,24600000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2014,19090000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2015,8520000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2016,14660000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2017,14380000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2018,11740000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2019,10800000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2020,5260000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2021,12780000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2022,17190000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MRO,101778,2023,14130000000,https://companiesmarketcap.com/marathon-oil/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
MSFT,789019,2000,443000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,5283000000,https://www.sec.gov/Archives/edgar/data/789019/000103221002001351/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 5,283 million; stored as 5,283,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2000 market cap $443B for period ended June 30; stored as 443,000,000,000 USD at source precision."
MSFT,789019,2001,407000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,5383000000,https://www.sec.gov/Archives/edgar/data/789019/000103221002001351/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 5,383 million; stored as 5,383,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2001 market cap $407B for period ended June 30; stored as 407,000,000,000 USD at source precision."
MSFT,789019,2002,304000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,5359000000,https://www.sec.gov/Archives/edgar/data/789019/000103221002001351/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 5,359 million; stored as 5,359,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2002 market cap $304B for period ended June 30; stored as 304,000,000,000 USD at source precision. FY2002 uses the contemporaneous pre-Feb-2003-split SEC count; later filings retrospectively restate FY2002 shares for the 2:1 split and are not used."
MSFT,789019,2003,279000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,10771000000,https://www.sec.gov/Archives/edgar/data/789019/000119312503045632/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 10,771 million; stored as 10,771,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2003 market cap $279B for period ended June 30; stored as 279,000,000,000 USD at source precision."
MSFT,789019,2004,311000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,10718000000,https://www.sec.gov/Archives/edgar/data/789019/000119312504150689/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 10,718 million; stored as 10,718,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2004 market cap $311B for period ended June 30; stored as 311,000,000,000 USD at source precision."
MSFT,789019,2005,271000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,10710000000,https://www.sec.gov/Archives/edgar/data/789019/000119312506180008/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 10,710 million; stored as 10,710,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2005 market cap $271B for period ended June 30; stored as 271,000,000,000 USD at source precision."
MSFT,789019,2006,245000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,10062000000,https://www.sec.gov/Archives/edgar/data/789019/000119312506180008/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 10,062 million; stored as 10,062,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2006 market cap $245B for period ended June 30; stored as 245,000,000,000 USD at source precision."
MSFT,789019,2007,291000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,9380000000,https://www.sec.gov/Archives/edgar/data/789019/000119312507170817/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 9,380 million; stored as 9,380,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2007 market cap $291B for period ended June 30; stored as 291,000,000,000 USD at source precision."
MSFT,789019,2008,261000000000,https://tickerleague.com/companies/MSFT/financials/market-cap,9151000000,https://www.sec.gov/Archives/edgar/data/789019/000119312508162768/d10k.htm,,,"Microsoft SEC filing reports fiscal-year-end common shares outstanding as 9,151 million; stored as 9,151,000,000 shares, preserving source precision (nearest million). Ticker League reports fiscal 2008 market cap $261B for period ended June 30; stored as 261,000,000,000 USD at source precision."
MSFT,789019,2023,,,,,221000,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm,"10-K states approximately 221,000 full-time employees as of fiscal year-end."
MSFT,789019,2024,,,,,228000,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,"10-K states approximately 228,000 full-time employees as of fiscal year-end."
MSFT,789019,2025,3697022000000,https://stockanalysis.com/stocks/msft/financials/ratios/,,,228000,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,"10-K states approximately 228,000 full-time employees as of fiscal year-end. | Market cap reported by StockAnalysis/S&P Global Market Intelligence as 3,697,022 million USD for FY2025 (period ending Jun '25); stored as 3,697,022,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 3,697,022 million USD for FY2025, period ending Jun '25; stored at source precision."
MYL,69499,2007,4270000000,https://companiesmarketcap.com/mylan/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
MYL,69499,2008,3010000000,https://companiesmarketcap.com/mylan/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
MYL,69499,2009,5640000000,https://companiesmarketcap.com/mylan/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
MYL,69499,2010,9210000000,https://companiesmarketcap.com/mylan/marketcap/,,,,,Market cap is the source's stated end-of-year USD market capitalization; fiscal year verified as December 31 from SEC 10-K.
