queue,priority,ticker,company,spine_id,issues,next_step,entry_not_certified,exit_not_certified,manual_required,source_upgrade_pending,decision_status,decision_note,accepted_source_url,certified_boundary,corroborating_source_url,blocked_financial_rows,financial_unlock_rank
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MIL,Millipore Corp,SP500_SPELL_0731,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005031: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MTG,MGIC Investment Corporation,SP500_SPELL_0766,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005601: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,NTAP,NetApp,SP500_SPELL_0816,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005744: net_income_usd blanked conservatively (CROSSYEAR_GT50X:112.6).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,PLL,Pall Corp.,SP500_SPELL_0890,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005077: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,TMK,GLOBE LIFE INC.,SP500_SPELL_1084,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005272: net_income_usd blanked conservatively (NET_INCOME_GT_100B;CROSSYEAR_GT50X:658.5).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,HET,"Harrah's Entertainment, Inc.",SP500_SPELL_0544,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005541: net_income_usd blanked conservatively (NET_INCOME_GT_100B;CROSSYEAR_GT50X:889.2).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,RRD,RR Donnelley & Sons Co,SP500_SPELL_0962,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_004863: net_income_usd blanked conservatively (CROSSYEAR_GT50X:131.6).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,HMA,Health Management Associates Inc,SP500_SPELL_0553,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005433: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,JBL,Jabil,SP500_SPELL_0611,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005662: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0105).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,NTAP,NetApp,SP500_SPELL_0816,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005746: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0046).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,RHI,Robert Half,SP500_SPELL_0946,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005246: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0071).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SNV,Synovus Financial Corp.,SP500_SPELL_1016,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_004808: net_income_usd corrected to 365347000 from primary filing.,https://www.sec.gov/Archives/edgar/data/18349/000095014406001866/g99901exv99w1.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,AMD,"Advanced Micro Devices, Inc.",SP500_SPELL_0059,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_004708: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0140).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,APCC,American Power Conversion Corp,SP500_SPELL_0084,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005518: revenue_usd corrected to 1464798000 from primary filing. net_income_usd corrected to 176938000 from primary filing. total_assets_usd corrected to 1805966000 from primary filing.,https://www.sec.gov/Archives/edgar/data/835910/000104746905006806/a2153699z10-k.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,EBAY,EBAY INC,SP500_SPELL_0371,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005865: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0144).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,FITB,Fifth Third Bancorp,SP500_SPELL_0445,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_004897: revenue_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0020).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,HET,"Harrah's Entertainment, Inc.",SP500_SPELL_0544,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005543: revenue_usd blanked conservatively (REVENUE_GT_1T). net_income_usd blanked conservatively (CROSSYEAR_GT50X:345.0).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,HMA,Health Management Associates Inc,SP500_SPELL_0553,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005434: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,PLL,Pall Corp.,SP500_SPELL_0890,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005080: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,QCOM,Qualcomm,SP500_SPELL_0927,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005452: net_income_usd blanked conservatively (NET_INCOME_GT_100B;CROSSYEAR_GT50X:103.9).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SPG,Simon Property Group,SP500_SPELL_1022,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005861: revenue_usd blanked conservatively (CROSSYEAR_GT50X:143.9). net_income_usd blanked conservatively (CROSSYEAR_GT50X:89.0). total_assets_usd blanked conservatively (CROSSYEAR_GT50X:245.5).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,APCC,American Power Conversion Corp,SP500_SPELL_0084,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005519: revenue_usd corrected to 1699877000 from primary filing. net_income_usd corrected to 181455000 from primary filing. total_assets_usd corrected to 1843872000 from primary filing.,https://www.sec.gov/Archives/edgar/data/835910/000104746905006806/a2153699z10-k.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,FITB,Fifth Third Bancorp,SP500_SPELL_0445,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_004898: revenue_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0020).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,HET,"Harrah's Entertainment, Inc.",SP500_SPELL_0544,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005544: revenue_usd blanked conservatively (REVENUE_GT_1T). net_income_usd blanked conservatively (CROSSYEAR_GT50X:347.8).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,PLL,Pall Corp.,SP500_SPELL_0890,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005081: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SNV,Synovus Financial Corp.,SP500_SPELL_1016,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_004809: net_income_usd corrected to 437033000 from primary filing.,https://www.sec.gov/Archives/edgar/data/18349/000095014406001866/g99901exv99w1.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SPG,Simon Property Group,SP500_SPELL_1022,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005862: revenue_usd blanked conservatively (CROSSYEAR_GT50X:154.2). net_income_usd blanked conservatively (CROSSYEAR_GT50X:80.6). total_assets_usd blanked conservatively (CROSSYEAR_GT50X:154.5).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,CTAS,Cintas,SP500_SPELL_0299,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005335: revenue_usd corrected to 3067283000 from primary filing.,https://www.sec.gov/Archives/edgar/data/723254/000110465905039417/a05-13922_110k.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,GILD,Gilead Sciences,SP500_SPELL_0498,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005621: revenue_usd corrected to 2028400000 from primary filing. net_income_usd corrected to 813914000 from primary filing. total_assets_usd corrected to 3764651000 from primary filing.,https://www.sec.gov/Archives/edgar/data/882095/000119312506045128/d10k.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MEDI,MedImmune Inc.,SP500_SPELL_0718,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005567: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0151).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MTB,M&T Bank,SP500_SPELL_0763,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_004901: revenue_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0119).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,NCC,National City Corp.,SP500_SPELL_0786,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005046: revenue_usd corrected to 8031000000 from primary filing. net_income_usd corrected to 1985000000 from primary filing.,https://www.sec.gov/Archives/edgar/data/69970/000095015206000755/l17421ae10vk.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,PLL,Pall Corp.,SP500_SPELL_0890,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005082: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SLM,SLM Corp.,SP500_SPELL_1005,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005804: net_income_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0003).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SNV,Synovus Financial Corp.,SP500_SPELL_1016,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_004810: net_income_usd corrected to 516446000 from primary filing.,https://www.sec.gov/Archives/edgar/data/18349/000095014406001866/g99901exv99w1.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SPG,Simon Property Group,SP500_SPELL_1022,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005863: revenue_usd blanked conservatively (CROSSYEAR_GT50X:196.3). net_income_usd blanked conservatively (CROSSYEAR_GT50X:92.1). total_assets_usd blanked conservatively (CROSSYEAR_GT50X:156.0).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,TMO,Thermo Fisher Scientific,SP500_SPELL_1085,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005167: net_income_usd blanked conservatively (NET_INCOME_GT_100B;CROSSYEAR_GT50X:243.8).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,VLO,Valero Energy,SP500_SPELL_1159,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005811: revenue_usd corrected to 82162000000 from primary filing. net_income_usd corrected to 3590000000 from primary filing.,https://www.sec.gov/Archives/edgar/data/1035002/000095013406004061/d32462e10vk.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,AET,Aetna Inc.,SP500_SPELL_0034,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005930: revenue_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0011).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,CTAS,Cintas,SP500_SPELL_0299,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005336: revenue_usd corrected to 3403608000 from primary filing.,https://www.sec.gov/Archives/edgar/data/723254/000110465906053974/a06-16851_110k.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,HSP,Hospira Inc.,SP500_SPELL_0573,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005992: revenue_usd corrected to 2688505000 from primary filing. net_income_usd corrected to 237679000 from primary filing.,https://www.sec.gov/Archives/edgar/data/1274057/000104746908001941/a2182479z10-k.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MTB,M&T Bank,SP500_SPELL_0763,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_004902: revenue_usd blanked conservatively (CROSSYEAR_LT0.02X:0.0178).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,QLGC,QLogic Corp.,SP500_SPELL_0929,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005691: net_income_usd blanked conservatively (NET_INCOME_GT_100B).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SBUX,Starbucks,SP500_SPELL_0980,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005505: net_income_usd blanked conservatively (NET_INCOME_GT_100B;CROSSYEAR_GT50X:258.9).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,SNV,Synovus Financial Corp.,SP500_SPELL_1016,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_004811: net_income_usd corrected to 616917000 from primary filing.,https://www.sec.gov/Archives/edgar/data/18349/000095014408002111/g11570def14a.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MBI,MBIA Inc.,SP500_SPELL_0706,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_002596: revenue_usd blanked conservatively (NEGATIVE_STANDARDIZED_REVENUE_NONCOMPARABLE).,,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,MMC,"Marsh & McLennan Companies, Inc",SP500_SPELL_0739,PRE2009_UNITS_OR_LINE_ITEM_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_002802: revenue_usd corrected to 11587000000 from primary filing.,https://www.sec.gov/Archives/edgar/data/62709/000119312509040859/d10k.htm,,,0,
PUBLICATION_LIMITATIONS,P0,,DATASET_CONTROL,,DISCLOSURE_REQUIRED,DISCLOSE_IN_RELEASE_NOTES,,,False,,DATASET_LIMITATION,"Historical company coverage is incomplete; this is a conservative source-governed panel, not a complete census of all historical S&P 500 members.",,,,,
PUBLICATION_LIMITATIONS,P0,,DATASET_CONTROL,,DISCLOSURE_REQUIRED,DISCLOSE_IN_RELEASE_NOTES,,,False,,DATASET_LIMITATION,Financial observations begin in 2000 even where membership history begins earlier.,,,,,
PUBLICATION_LIMITATIONS,P0,,DATASET_CONTROL,,DISCLOSURE_REQUIRED,DISCLOSE_IN_RELEASE_NOTES,,,False,,DATASET_LIMITATION,Blank period_end values remain accepted missing where the exact reporting date is not publication-certified.,,,,,
PUBLICATION_LIMITATIONS,P0,,DATASET_CONTROL,,DISCLOSURE_REQUIRED,DISCLOSE_IN_RELEASE_NOTES,,,False,,DATASET_LIMITATION,"Single-source, weak-match and own-source-only field verification is explicitly labelled as lower assurance.",,,,,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,VLO,Valero Energy,SP500_SPELL_1159,RESIDUAL_CROSSYEAR_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005812: Valero 2006 revenue corrected to $87.640bn from primary filing.,https://www.sec.gov/Archives/edgar/data/1035002/000095013408003802/d54294e10vk.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,NCC,National City Corp.,SP500_SPELL_0786,RESIDUAL_CROSSYEAR_ANOMALY,COMPLETE,,,False,,CORRECTED_PRIMARY,SP500_GREEN_005047: National City 2006 net income corrected to $2.3bn; revenue blanked pending exact primary re-verification.,https://www.sec.gov/Archives/edgar/data/69970/000095015208000543/l29636be424b2.htm,,,0,
FINANCIAL_VALUE_VALIDITY_REMEDIATION,P0,NCC,National City Corp.,SP500_SPELL_0786,RESIDUAL_CROSSYEAR_ANOMALY,ACCEPTED_MISSING_UNTIL_PRIMARY_REVERIFICATION,,,False,,BLANKED_CONSERVATIVELY,SP500_GREEN_005045: National City 2001 revenue and net income blanked conservatively; exact primary values not safely re-established.,,,,0,
PERIOD_END_EXIT_YEAR_ENRICHMENT,P1,,DATASET_CONTROL,,,COMPLETE,,,False,,ENRICHED_CERTIFIED_EXIT_YEAR,"Exit-year enrichment for blank period_end rows: 534 of 822 populated from certified membership exit dates only; remaining rows left blank when current/open, uncertified, or no exit boundary.",,,,,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,AMCR,Bemis / Amcor merger transition,SP500_SPELL_0058,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,BG,Bunge Global,SP500_SPELL_0141,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,DWDP,DowDuPont Inc.,SP500_SPELL_0365,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,FISV,FISERV INC,SP500_SPELL_0444,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,LIN,Linde plc,SP500_SPELL_0671,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PSKY,Paramount Skydance Corp,SP500_SPELL_0910,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SW,Smurfit WestRock,SP500_SPELL_1042,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,TT,Trane Technologies,SP500_SPELL_1106,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,VTRS,Viatris,SP500_SPELL_1173,FINANCIAL_HISTORY_PRESENT_BUT_BLOCKED,RESOLVE_SUCCESSOR_LINKAGE_THEN_ATTACH_EXISTING_FINANCIALS,,,True,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SNDK,Sandisk Corporation,SP500_SPELL_1264,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,CIEN,Ciena Corporation,SP500_SPELL_1265,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,COHR,Coherent Corp.,SP500_SPELL_1266,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
