company_number,company_name,ticker,former_names,companies_house_url,field,current_value,status,current_source,source_type,internal_crosscheck_value,internal_crosscheck_source,appears_in_files,consolidated_rows_affected,replacement_source_url,replacement_value,agrees_with_current,replacement_source_type,notes
05134647,Micro Focus International,MCRO,,https://find-and-update.company-information.service.gov.uk/company/05134647,ftse_entry_date,2016-09-05,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2016-09-05,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2016-09-05,yes,index_provider_notice,Corporate event note: Corporate Event – Acquisition of ARM Holdings by SoftBank Group (Japan)
05134647,Micro Focus International,MCRO,,https://find-and-update.company-information.service.gov.uk/company/05134647,ftse_exit_date,2019-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2019-09-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2019-09-23,yes,index_provider_notice,
04190833,mmO2,OOM,mmO2,https://find-and-update.company-information.service.gov.uk/company/04190833,ftse_entry_date,2001-11-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2001-11-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-11-19,yes,index_provider_notice,
04190833,mmO2,OOM,mmO2,https://find-and-update.company-information.service.gov.uk/company/04190833,ftse_exit_date,2006-01-26,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2006-01-26,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2006-01-26,yes,index_provider_notice,PDF lists the company as 'O2'. Corporate event note: Corporate Event - Acquisition of O2 by Telefonica S.A.
06209386,Mondi,MNDI,,https://find-and-update.company-information.service.gov.uk/company/06209386,ftse_entry_date,2013-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-09-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-09-23,yes,index_provider_notice,
00358949,Morrison (Wm.),MRW,Morrison,https://find-and-update.company-information.service.gov.uk/company/00358949,ftse_entry_date,2001-04-10,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2001-04-10; 2016-03-21; 2021-09-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,19,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-04-10,yes,index_provider_notice,PDF lists the company as 'Morrison (Wm.) Supermarkets'.
00358949,Morrison (Wm.),MRW,Morrison,https://find-and-update.company-information.service.gov.uk/company/00358949,ftse_exit_date,2021-10-27,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2015-12-21; 2021-03-22; 2021-10-27,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,19,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2021-10-27,yes,index_provider_notice,PDF lists the company as 'Morrison'. Corporate event note: Corporate Event – Scheme of Arrangement in relation to cash offer for Morrison (Wm) Supermarkets by CD&R Bidco (non constituent)
04031152,National Grid Group plc,NG,,https://find-and-update.company-information.service.gov.uk/company/04031152,ftse_entry_date,1995-12-11,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,32,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1995-12-11,yes,index_provider_notice,
12818602,National Power,,,https://find-and-update.company-information.service.gov.uk/company/12818602,ftse_entry_date,1991-04-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1991-04-02,yes,index_provider_notice,
00929027,NatWest,,National Westminster Bank,https://find-and-update.company-information.service.gov.uk/company/00929027,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-03-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,17,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-03-20,,index_provider_notice,"Date was missing; FTSE Russell record gives 2000-03-20, matching the internal crosscheck."
11785532,NatWest,NWG,,https://find-and-update.company-information.service.gov.uk/company/11785532,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,,,index_provider_notice,No exit exists: this company number is the current NatWest Group (renamed from Royal Bank of Scotland Group in 2020) and remains a FTSE 100 constituent. The 2000-03-20 NatWest deletion (RBS takeover) belongs to the other NatWest row (00929027). Recommend leaving exit blank.
04412362,Next,NXT,,https://find-and-update.company-information.service.gov.uk/company/04412362,ftse_entry_date,1987-04-27,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1987-04-27,yes,index_provider_notice,Corporate event note: Corporate Event - Sub division of company
04412362,Next,NXT,,https://find-and-update.company-information.service.gov.uk/company/04412362,ftse_exit_date,1999-06-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-06-21,yes,index_provider_notice,
16271657,NFC,,,https://find-and-update.company-information.service.gov.uk/company/16271657,ftse_entry_date,1991-11-26,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1991-11-26,yes,index_provider_notice,
16271657,NFC,,,https://find-and-update.company-information.service.gov.uk/company/16271657,ftse_exit_date,1994-09-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1994-09-19,yes,index_provider_notice,
07712220,NMC Health,NMC,,https://find-and-update.company-information.service.gov.uk/company/07712220,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2017-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-09-18,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2017-09-18. Later episodes may exist; see PDF.
07712220,NMC Health,NMC,,https://find-and-update.company-information.service.gov.uk/company/07712220,ftse_exit_date,2020-04-27,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2020-04-27,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2020-04-27,yes,index_provider_notice,Corporate event note: Corporate Event – deleted following continued suspension of listing
00471864,Northern Foods,NFDS,,https://find-and-update.company-information.service.gov.uk/company/00471864,ftse_exit_date,1993-12-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1986-12-09; 1993-12-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1993-12-20,yes,index_provider_notice,
16351760,Northern Rock,,,https://find-and-update.company-information.service.gov.uk/company/16351760,ftse_entry_date,2001-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-09-24,yes,index_provider_notice,
16351760,Northern Rock,,,https://find-and-update.company-information.service.gov.uk/company/16351760,ftse_exit_date,2007-12-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-12-24,yes,index_provider_notice,
09406669,Nycomed Amersham,,,https://find-and-update.company-information.service.gov.uk/company/09406669,ftse_entry_date,2000-03-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-03-20,yes,index_provider_notice,
09406669,Nycomed Amersham,,,https://find-and-update.company-information.service.gov.uk/company/09406669,ftse_exit_date,2004-04-08,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2004-04-08,yes,index_provider_notice,PDF lists the company as 'Amersham'. Corporate event note: Corporate Event - Scheme of Arrangement for Amersham PLC
07098618,Ocado Group,OCDO,,https://find-and-update.company-information.service.gov.uk/company/07098618,ftse_entry_date,2018-06-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2018-06-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2018-06-18,yes,index_provider_notice,
07098618,Ocado Group,OCDO,,https://find-and-update.company-information.service.gov.uk/company/07098618,ftse_exit_date,2024-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2024-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2024-06-24,yes,index_provider_notice,
00073975,Ocean Group (now Exel),EXL,Ocean Group (now Exel),https://find-and-update.company-information.service.gov.uk/company/00073975,ftse_entry_date,2000-06-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-06-19; 2002-05-10,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-06-19,yes,index_provider_notice,
00073975,Ocean Group (now Exel),EXL,Ocean Group (now Exel),https://find-and-update.company-information.service.gov.uk/company/00073975,ftse_exit_date,2005-12-13,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2001-03-19; 2005-12-13,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2005-12-13,yes,index_provider_notice,PDF lists the company as 'Exel'. Corporate event note: Corporate Event - Acquisition of Exel by Deutsche Post
12670975,Orange,,,https://find-and-update.company-information.service.gov.uk/company/12670975,ftse_entry_date,1996-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1996-06-24,yes,index_provider_notice,
12670975,Orange,,,https://find-and-update.company-information.service.gov.uk/company/12670975,ftse_exit_date,1999-11-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-11-24,yes,index_provider_notice,PDF lists the company as 'Orange Plc'.
